country,code,year,gdp_pc_2017,continent,youth_NIEET,gdp_growth
Tuvalu,TUV,2012,3388.5388,Oceania,NA,-3.516302881593493
Tuvalu,TUV,2013,3515.1396,Oceania,NA,3.736147273863299
Tuvalu,TUV,2014,3521.2676,Oceania,NA,0.17433162540685884
Tuvalu,TUV,2015,3895.9304,Oceania,NA,10.639997937106514
Tuvalu,TUV,2016,4125.938,Oceania,34.26,5.903791299762437
Tuvalu,TUV,2017,4208.924,Oceania,45.54,2.01132445519055
Tuvalu,TUV,2018,4268.1797,Oceania,NA,1.407858635603772
Tuvalu,TUV,2019,4816.553,Oceania,NA,12.84794311729659
Tuvalu,TUV,2020,4839.6157,Oceania,NA,0.47882168015176846
Tuvalu,TUV,2021,4924.0273,Oceania,NA,1.7441798116325526
