continent,year,cont_avg_gdp_growth,sd
Oceania,2018,1.386085617245416,1.1367788084265773
Oceania,2019,2.227082747123798,1.0006321012321904
Oceania,2020,-4.102940849201316,2.719290809194669
Oceania,2021,-2.1872879334845035,2.6825076134205577
South America,1990,NA,NA
South America,1991,2.743334844970686,NA
South America,1992,2.388830236682886,NA
South America,1993,2.5917932747172703,NA
South America,1994,4.625537135934757,NA
South America,1995,2.0656581902934863,1.0066025490031434
South America,1996,2.2214142006467212,1.0508016027382623
South America,1997,4.158523801426842,1.1771233195234547
South America,1998,0.5518566913421171,1.6641749611761092
South America,1999,-2.443150109808515,2.458490203022939
South America,2000,-0.03818814896320069,2.476977763530254
South America,2001,-0.3542650263605095,2.397438873143515
South America,2002,-0.6365255689070917,1.1291653122425804
South America,2003,2.3887810782668852,1.7300762889093206
South America,2004,4.634739434573307,2.2656293445006748
South America,2005,3.5715201429111336,2.3465498855452203
South America,2006,4.5441253125198875,2.1755323913123865
South America,2007,5.040534580446809,1.0671037511498973
South America,2008,4.237370655868031,0.5474546482418138
South America,2009,-0.05382732954919644,2.0394132762206465
South America,2010,5.649321900542368,2.2650084298573847
South America,2011,4.726303424279495,2.2797096829608217
South America,2012,2.4972509582932996,2.250719985971237
South America,2013,3.56601454142373,2.208751926263089
South America,2014,1.3544413430872206,1.7116864110442578
South America,2015,0.14479359807551884,1.798833133404492
South America,2016,-0.14346973644163452,1.5668741847102257
South America,2017,1.337107655209964,1.4616465367763525
South America,2018,1.0674517983412115,0.7027378635492517
South America,2019,-0.07352007906003856,0.6867096409146918
South America,2020,-3.971158659186246,2.126450218549014
South America,2021,6.887146392106621,3.8932423266148897
NA,1990,NA,NA
NA,1991,-0.03638487904568729,NA
NA,1992,0.12250912947195368,NA
NA,1993,0.20919247267734323,NA
NA,1994,1.1551027204224875,NA
NA,1995,1.9284133539138832,0.8411052223892105
NA,1996,2.893916687455271,1.1753221734049841
NA,1997,2.7028189545543686,1.1149374809808765
NA,1998,1.2772058946888634,0.7959407854275333
NA,1999,2.066463793667706,0.6469245991999668
NA,2000,3.2254047929801475,0.7719068094844637
NA,2001,1.5351684567230015,0.8074990291022265
NA,2002,1.7831164772352377,0.7564778428690986
NA,2003,2.9330399542658094,0.7354276824879608
NA,2004,4.399321523737585,1.1605253632074908
NA,2005,3.794887022652121,1.2409149927603988
NA,2006,4.334961588415071,1.1010289989311228
NA,2007,4.402406889100218,0.6345072122479513
NA,2008,2.160836367434135,0.9609161981950146
NA,2009,-0.7174891488062447,2.1618716497334893
NA,2010,4.236965082674597,2.221207564565797
NA,2011,2.8022886252895396,2.0715453333090834
NA,2012,1.9494545411468456,1.8044054345069944
NA,2013,2.263556962340502,1.8060486650162
NA,2014,2.5864630290552917,0.8826761748709194
NA,2015,2.2901267721502743,0.32708832179208525
NA,2016,2.2689920373361914,0.22546124197131215
NA,2017,2.573784678420919,0.16790113843546875
NA,2018,2.428262884557527,0.15053628361847332
NA,2019,1.7020445168135725,0.3312119168112965
NA,2020,-4.107983701035884,2.8595366008476026
NA,2021,4.792785190966998,3.329600354486967
